['misverstand'],1,09:48:44.408
['terscheid'],0,09:48:45.408
['stanker'],0,09:48:46.408
['proten'],0,09:48:47.408
['dren'],0,09:48:48.408
['diten'],0,09:48:49.408
['synthesen'],1,09:48:50.408
['vreed'],0,09:48:51.408
['klag'],0,09:48:52.408
['grafeit'],0,09:48:53.408
['literatuur'],1,09:48:54.408
['inwoners'],1,09:48:55.408
['stokt'],1,09:48:56.408
['fameur'],0,09:48:57.408
['hein'],1,09:48:58.408
['keuk'],0,09:48:59.408
['medewerkers'],1,09:49:00.408
['zichtbare'],1,09:49:01.408
['paleis'],1,09:49:02.408
['schaden'],1,09:49:03.408
['mantie'],0,09:49:04.408
['complicaties'],1,09:49:05.408
['jatie'],0,09:49:06.408
['belanghebbenden'],1,09:49:07.408
['draait'],1,09:49:08.408
['leuks'],1,09:49:09.408
['orteerd'],0,09:49:10.408
['hij'],1,09:49:11.408
['wei'],1,09:49:12.408
['bewustzijn'],1,09:49:13.408
['gedig'],0,09:49:14.408
['weergeven'],1,09:49:15.408
['hemen'],0,09:49:16.408
['submen'],0,09:49:17.408
['studen'],0,09:49:18.408
['rï¿½s'],0,09:49:19.408
['roze'],1,09:49:20.408
['samer'],0,09:49:21.408
['beschouwing'],1,09:49:22.408
['bekachtig'],0,09:49:23.408
